H2O,flux,Tem,V,cd,H2,CO,Q
0.5,400,1023,1.41,9769.4,0.18367,0.090615,1.1928
0.8,450,1123,0.92,2013.3,0.039472,0.0055728999999999996,-0.34636999999999996
0.9,400,1023,0.94,638.9,0.015326,0.000729,-0.07298099999999999
0.9,500,1023,1.08,1663.1,0.032369,0.0014041,-0.034333999999999996
0.6,500,1023,0.97,545.98,0.008895,0.0020789000000000003,-0.060388
0.7,400,1023,1.1,1538.5,0.033329000000000004,0.0056532,-0.045636
0.2,500,1123,0.97,1416.5,0.010364,0.018037,-0.3384
0.5,400,1083,1.16,4016.9,0.071711,0.031287999999999996,-0.17365
0.7,450,1073,1.24,7746.6,0.15225999999999998,0.032494999999999996,0.22619
0.8,500,1123,0.99,3292.3,0.05878200000000001,0.0080161,-0.42937
0.4,450,1123,0.95,1529.7,0.021266999999999998,0.012858000000000001,-0.27346
0.5,400,1073,1.49,22086.0,0.41913999999999996,0.3337,3.0869999999999997
0.1,400,1023,1.19,1771.1,0.0068613,0.03776,-0.20845
0.6,400,1123,1.11,5404.5,0.10497999999999999,0.034572000000000006,-0.3868
0.4,550,1073,1.39,12518.0,0.1451,0.1036,1.0155
0.6,400,1123,1.06,4038.2,0.077899,0.025113,-0.409
0.65,500,1023,1.46,19556.0,0.37742,0.1251,3.1149
0.7,350,1073,0.92,945.62,0.022461000000000002,0.0046507,-0.15972999999999998
0.1,400,1123,1.5,16992.0,0.058565,0.40905,-0.19744
0.5,500,1053,1.22,3859.6,0.057038,0.022241,0.05770700000000001
0.5,450,1023,0.91,302.3,0.0049589,0.0017837,-0.048297
0.6,550,1073,1.08,2462.6,0.035877,0.009471799999999999,-0.16549
0.65,500,1023,1.1,1403.1,0.023781999999999998,0.004592100000000001,-0.035739
0.5,500,1033,0.97,566.4,0.008404799999999999,0.0029778,-0.07219099999999999
0.35,500,1023,1.39,6417.0,0.075818,0.059573,0.63842
0.3,400,1123,1.1,3544.5,0.044116,0.045482999999999996,-0.45773
0.5,500,1123,1.12,5103.7,0.072922,0.031553,-0.34755
0.5,500,1083,1.48,24772.0,0.377,0.2699,3.6471
0.6,550,1073,0.91,766.77,0.011097,0.0029017,-0.12892
0.7,500,1123,0.94,2120.6,0.035275,0.007428499999999999,-0.34079
0.6,350,1073,1.5,21138.0,0.5787,0.36198,4.1943
0.5,400,1073,1.4,15576.0,0.28775,0.17531,1.4092
0.6,400,1023,1.21,2736.6,0.055524000000000004,0.014721000000000001,0.082237
0.2,450,1123,1.31,9455.4,0.067445,0.15095999999999998,-0.55845
0.8,550,1073,1.14,4584.4,0.077101,0.0089992,-0.074184
0.4,550,1073,1.55,26062.0,0.29319,0.30776,3.9629
0.6,350,1073,0.98,1304.9,0.028868,0.0086259,-0.18587
0.6,500,1123,1.1,5166.8,0.081066,0.024902,-0.37163
0.6,500,1023,1.06,1014.5,0.016565,0.0038865,-0.055949
0.3,450,1023,1.56,18118.0,0.19134,0.29303,2.4233
0.8,500,1123,1.1,6456.1,0.11815,0.016368,-0.42096999999999996
0.7,450,1023,0.96,584.48,0.011243000000000001,0.0018077000000000002,-0.065553
0.8,450,1023,1.38,15016.0,0.36453,0.054684,1.8519999999999999
0.5,500,1103,1.0,1947.6,0.027969,0.011253,-0.26759
0.2,500,1123,1.09,3128.7,0.022286,0.040621,-0.55589
0.8,450,1073,0.93,1146.5,0.022829,0.0027872,-0.17117000000000002
0.5,400,1023,1.56,21796.0,0.42738000000000004,0.34526,3.8863
0.5,500,1033,1.16,1977.3,0.029435000000000003,0.010674,-0.019282
0.5,500,1023,1.54,22558.0,0.35333000000000003,0.23735,4.0179
0.6,450,1073,1.12,3170.1,0.055904999999999996,0.015929,-0.15575
0.9,500,1023,1.25,5526.1,0.11277999999999999,0.005391600000000001,0.44506999999999997
0.5,410,1023,1.37,7141.5,0.13022999999999998,0.058216,0.76646
0.65,500,1023,0.95,502.97,0.0084835,0.0016225999999999999,-0.059466
0.5,500,1113,1.05,3020.0,0.043224,0.017873,-0.33023
0.6,400,1023,1.31,5474.1,0.11289,0.032723,0.47225
0.3,400,1123,1.09,3347.3,0.041745,0.04278,-0.45036000000000004
0.6,450,1023,1.12,1512.9,0.027318000000000002,0.0067154,-0.03205
0.4,350,1073,1.06,1717.4,0.030461000000000002,0.01898,-0.20711999999999997
0.65,500,1023,1.24,3477.9,0.059614999999999994,0.012197,0.21252
0.5,450,1023,1.6,24702.0,0.43938,0.3646,5.5854
0.3,500,1023,1.47,10711.0,0.10858,0.12591,1.248
0.4,400,1023,1.46,11805.0,0.18663,0.15086,1.4698
0.5,500,1043,1.01,885.36,0.013081,0.0047298999999999996,-0.09664400000000001
0.4,400,1023,1.43,9491.5,0.15091,0.11232,1.0948
0.9,450,1073,1.32,19146.0,0.55488,0.045113,1.2012
0.1,550,1073,1.07,1615.8,0.004974,0.024524,-0.3597
0.4,350,1073,1.5,19218.0,0.32635,0.38575,2.0098
0.5,500,1073,1.45,20879.0,0.31549,0.1981,2.6139
0.4,450,1073,1.5,21276.0,0.28775,0.30118,2.4846
0.7,450,1073,0.91,874.88,0.01636,0.0031558000000000003,-0.14602
0.35,500,1023,1.17,1543.7,0.018387,0.012823,-0.041194999999999996
0.5,470,1023,1.37,6963.1,0.11175999999999998,0.047013,0.7953399999999999
0.7,400,1023,0.9,367.99,0.0078963,0.0013317000000000001,-0.055586
0.6,350,1073,1.0,1496.4,0.033139,0.0099166,-0.19552999999999998
0.5,400,1083,1.06,2208.4,0.039289,0.0165,-0.22964
0.5,500,1043,0.92,455.51,0.006718099999999999,0.0024288,-0.073726
0.1,550,1073,1.59,20442.0,0.054654999999999995,0.36055,1.1995
0.8,350,1073,1.16,5257.3,0.13979,0.019115,-0.10415999999999999
0.6,400,1123,0.98,2453.3,0.046991000000000005,0.014878,-0.35996999999999996
0.1,450,1023,1.33,3905.5,0.013406999999999999,0.075125,-0.10797999999999999
0.9,400,1023,1.2,3920.4,0.09828200000000001,0.004927,0.17399
0.5,400,1043,1.09,1522.8,0.027630000000000002,0.010817,-0.10325
0.5,500,1073,1.32,9437.3,0.13948,0.063578,0.57399
0.5,400,1063,1.25,5398.1,0.097761,0.043311,0.099696
0.25,500,1023,1.25,2435.1,0.021477,0.027967000000000002,-0.028058999999999997
0.2,350,1073,1.0,991.09,0.009967499999999999,0.018414,-0.21774000000000002
0.35,500,1023,0.9,228.99,0.0027253,0.0018747,-0.043144
0.2,550,1073,1.28,5298.5,0.034119,0.06426799999999999,-0.23178
0.5,400,1073,1.41,16456.0,0.30469,0.19150999999999999,1.5646
0.4,450,1123,1.39,18724.0,0.2486,0.23786999999999997,1.1539
0.45,500,1023,0.97,448.19,0.0063082,0.0026984,-0.057632
0.5,400,1093,1.37,15626.0,0.28549,0.17445,1.1256
0.7,500,1123,0.93,1972.5,0.032786,0.0069078,-0.32754
0.7,400,1123,1.38,23560.0,0.6480899999999999,0.25087,2.5969
0.4,500,1023,1.2,1933.4,0.025318,0.013904,0.0087254
0.1,450,1123,1.32,8777.1,0.02926,0.17045,-0.8738
0.5,500,1113,1.28,11442.0,0.16616,0.08142200000000001,0.32411999999999996
0.5,500,1083,1.31,9935.0,0.14615,0.067889,0.51112
0.6,400,1123,1.1,5101.4,0.09893300000000001,0.032418,-0.39566
0.9,450,1073,0.93,1269.1,0.026802999999999997,0.0015872,-0.1812
0.3,400,1023,1.05,712.93,0.0092051,0.0087112,-0.088176
0.5,500,1113,1.14,5109.0,0.073337,0.031417,-0.28343
0.5,420,1023,1.58,23109.0,0.43565,0.3587,4.5583
0.5,440,1023,1.55,22352.0,0.39781,0.29805,3.948
0.9,500,1123,1.33,25577.0,0.8022,0.08243500000000001,1.0772
0.3,450,1023,1.42,7613.1,0.085944,0.094804,0.71445
0.5,400,1073,1.38,13854.0,0.25483,0.14642,1.1245
0.35,500,1023,1.34,4538.6,0.053829999999999996,0.040257,0.33855999999999997
0.1,500,1123,1.0,1696.9,0.0055928,0.028376,-0.49473
0.5,470,1023,1.19,2050.8,0.0325,0.011858,0.027020999999999996
0.5,490,1023,1.56,23955.0,0.38508000000000003,0.2785,4.498
0.9,550,1073,1.2,7783.9,0.14402,0.0081714,0.18269000000000002
0.4,500,1023,1.43,9199.2,0.11995,0.08025700000000001,1.1711
0.2,400,1023,1.33,3968.5,0.033632,0.068337,0.039869
0.8,350,1073,1.42,19808.0,0.78665,0.19165,2.0155
0.5,500,1063,1.29,6872.9,0.10163,0.043111000000000003,0.34115
0.3,400,1123,1.44,18499.0,0.20388,0.33625,0.6998
0.4,450,1073,1.55,23942.0,0.32392,0.37584,3.4701
0.5,450,1023,1.21,2341.0,0.038638,0.014412000000000001,0.055811
0.3,500,1123,1.32,11583.0,0.11177999999999999,0.13432,-0.07295700000000001
0.8,400,1123,0.92,1988.0,0.043693,0.0063481,-0.34712
0.5,450,1023,1.0,600.16,0.0098647,0.0035406,-0.064346
0.7,400,1123,1.11,6059.8,0.12835,0.029602999999999997,-0.40942
0.6,550,1073,1.18,4525.5,0.066464,0.018157,-0.025247
0.95,500,1023,1.34,14677.0,0.36596,0.0091705,1.6497
0.7,400,1123,1.24,13090.0,0.29649000000000003,0.078122,0.12272000000000001
0.3,500,1023,1.04,653.38,0.006881699999999999,0.0062591999999999995,-0.080636
0.9,550,1073,0.96,1580.3,0.027469999999999998,0.0015118,-0.1888
0.5,500,1103,1.23,7661.1,0.11101,0.049625999999999997,0.0013043
0.8,550,1073,1.35,20308.0,0.40418000000000004,0.064475,1.8293
0.1,500,1123,1.29,7817.3,0.024156,0.13482,-0.9061
0.85,500,1023,1.11,1916.7,0.036512,0.002497,-0.0094526
0.2,450,1123,1.39,13497.0,0.092269,0.22896,-0.27521
0.1,400,1023,1.28,2942.7,0.011317,0.063326,-0.17670999999999998
0.6,450,1123,1.24,11584.0,0.20781,0.07425599999999999,0.12525999999999998
0.5,460,1023,0.94,383.92,0.0061773,0.0022033,-0.05450700000000001
0.9,500,1123,1.07,5916.0,0.11549000000000001,0.0076976,-0.4735
0.5,430,1023,1.22,2510.4,0.043220999999999996,0.016442,0.07065199999999999
0.6,450,1023,1.35,7265.4,0.13527,0.039588,0.80884
0.05,500,1023,1.22,2136.7,0.0030364,0.04007,-0.24215
0.2,350,1073,0.95,670.49,0.0067846,0.01241,-0.16502999999999998
0.7,450,1123,1.23,12502.0,0.24861,0.06174299999999999,0.088654
0.2,450,1023,1.59,18118.0,0.12541,0.35009,2.0743
0.2,450,1073,1.05,1403.0,0.011274,0.020035,-0.26056
0.1,350,1073,1.19,3093.0,0.013781,0.075228,-0.47168000000000004
0.3,500,1023,0.95,335.55,0.0035329999999999997,0.0032095999999999995,-0.059071000000000005
0.6,450,1023,1.39,10049.0,0.19029000000000001,0.060663999999999996,1.2878
0.9,350,1073,0.93,1260.4,0.034081,0.0021745000000000002,-0.18932000000000002
0.5,400,1053,1.38,11294.0,0.20898000000000003,0.10983,1.0165
0.6,450,1123,1.1,5139.6,0.089107,0.028239999999999998,-0.38334
0.05,500,1023,1.46,8220.3,0.01184,0.15994,0.23289
0.8,450,1123,1.41,25327.0,0.78956,0.19054000000000001,2.6035
0.2,350,1073,1.37,8371.1,0.075574,0.1777,-0.063386
0.5,470,1023,1.52,20454.0,0.3383,0.22091999999999998,3.4062
0.8,450,1023,1.42,20695.0,0.5653699999999999,0.10482999999999999,2.6899
0.9,400,1023,1.24,5345.6,0.13708,0.007186,0.35231
0.1,500,1023,1.18,1669.5,0.005213000000000001,0.028431,-0.20269
0.3,500,1023,1.01,529.03,0.0055731,0.0050626,-0.074827
0.5,500,1123,1.28,12675.0,0.18361,0.09306,0.36641999999999997
0.1,500,1023,0.9,221.09,0.000701,0.0037442,-0.063592
0.7,450,1023,1.07,1248.1,0.024118999999999998,0.0038979999999999996,-0.05519500000000001
0.5,400,1023,1.01,652.55,0.01195,0.0044472999999999995,-0.068864
0.4,450,1023,1.51,16329.0,0.22981999999999997,0.20398,2.3536
0.5,500,1123,1.22,8986.9,0.12927,0.060351999999999996,-0.069155
0.9,450,1073,1.08,3515.0,0.07596699999999999,0.0044206,-0.1853
0.55,500,1023,1.26,3421.3,0.054055,0.01644,0.21903000000000003
0.5,420,1023,0.97,486.95,0.008521700000000002,0.0031224,-0.062229999999999994
0.9,450,1073,0.95,1471.8,0.031142000000000003,0.0018344000000000001,-0.19311
0.6,550,1073,1.36,14665.0,0.22585,0.076744,1.3957
0.2,400,1123,1.47,17603.0,0.1274,0.36991,0.18101
0.5,430,1023,1.26,3255.4,0.056159,0.021837,0.16926
0.8,500,1123,1.35,26612.0,0.66603,0.14022,1.7898
0.5,400,1093,0.96,1298.0,0.022949,0.0096398,-0.21353000000000003
0.5,500,1023,1.34,5510.4,0.083191,0.032742,0.56543
0.3,500,1023,1.44,8672.5,0.088891,0.097348,0.92155
0.7,450,1023,1.08,1332.2,0.025758999999999997,0.004169699999999999,-0.050518
0.7,500,1123,0.91,1697.0,0.028165,0.005943199999999999,-0.29946
0.85,500,1023,0.93,550.0,0.010351,0.0007019999999999999,-0.06386
0.7,500,1023,1.38,11324.0,0.21374,0.044755,1.5029
0.3,450,1123,1.42,17846.0,0.17944000000000002,0.27075,0.6087199999999999
0.4,550,1073,1.6,28456.0,0.32178,0.36926,5.8946
0.1,500,1123,1.57,21571.0,0.060282,0.42099,0.4321
0.8,450,1123,1.2,11728.0,0.25261999999999996,0.038768000000000004,-0.12743
0.1,400,1023,1.4,5853.6,0.022397,0.12943,0.059838
0.5,500,1023,1.32,4778.9,0.072013,0.027757,0.44028
0.1,450,1123,1.04,2196.4,0.007852600000000001,0.040961000000000004,-0.5938
0.2,450,1123,1.47,18191.0,0.11940999999999999,0.3323,0.24713000000000002
0.1,400,1123,1.15,3971.8,0.015334,0.084238,-0.8135
0.45,500,1023,0.95,385.32,0.0054215,0.00232,-0.05405
0.1,550,1073,0.98,866.45,0.0026980999999999997,0.013118000000000001,-0.23868000000000003
0.3,550,1073,0.97,831.28,0.008161199999999999,0.0070215,-0.15307
0.1,400,1023,1.52,11723.0,0.044022000000000006,0.27742,0.7297399999999999
0.1,450,1123,1.6,22027.0,0.067052,0.49377,0.6461399999999999
0.5,430,1023,1.53,20854.0,0.37701,0.2696,3.4488
0.3,400,1023,1.1,990.97,0.012773999999999999,0.012167,-0.091946
0.5,490,1023,1.47,15039.0,0.23631,0.12491,2.3085
0.3,350,1073,1.15,2686.7,0.038394,0.039348,-0.24763000000000002
0.7,400,1123,1.21,10938.0,0.24216,0.060903,-0.090185
0.7,400,1023,0.98,684.86,0.014740999999999999,0.0024708,-0.071466
0.2,400,1023,1.58,17044.0,0.13072999999999999,0.37628,1.8234
0.9,350,1073,1.0,2077.6,0.056728999999999995,0.0035609,-0.22668000000000002
0.5,500,1043,1.51,22429.0,0.34652,0.2303,3.5744
0.9,500,1023,0.96,727.89,0.014038,0.000609,-0.069268
0.8,450,1023,1.3,7172.3,0.15613,0.018378,0.69276
0.8,400,1123,1.06,4976.0,0.11232,0.016319,-0.47262
0.8,450,1023,1.12,1955.7,0.040260000000000004,0.0039989000000000005,-0.010942
0.6,500,1023,1.48,19965.0,0.36216,0.1489,3.3036
0.25,500,1023,1.47,10086.0,0.085884,0.13244,1.0204
0.3,450,1023,1.08,862.12,0.0099915,0.0092859,-0.087751
0.3,400,1123,1.26,8332.1,0.099191,0.11879,-0.35825
0.9,400,1123,1.02,4241.3,0.10197,0.007219199999999999,-0.49044
0.1,350,1073,1.31,5663.0,0.024462,0.14119,-0.44165
0.7,500,1023,1.36,9488.3,0.17626,0.035012,1.1877
0.3,350,1073,1.36,8939.9,0.12090999999999999,0.15431,0.19633
0.1,450,1023,1.26,2629.8,0.0090457,0.050104,-0.18697
0.9,550,1073,1.3,16822.0,0.35346,0.023467,1.1365
0.3,400,1023,0.99,465.58,0.0060187,0.0056701,-0.074289
0.2,500,1123,0.96,1309.3,0.0095949,0.016656999999999998,-0.31872
0.5,490,1023,1.11,1233.0,0.018772999999999998,0.006627500000000001,-0.043858999999999995
0.2,550,1073,1.38,9133.0,0.056671000000000006,0.11685,0.088298
0.35,500,1023,1.53,16971.0,0.19219,0.20676,2.4529
0.5,400,1033,1.21,2771.3,0.050726,0.020194999999999998,0.034651999999999995
0.3,450,1073,1.16,2849.9,0.032743,0.031394,-0.22346
0.9,500,1123,1.02,4349.2,0.08358600000000001,0.0055929,-0.4769
0.4,350,1073,1.16,3134.6,0.055367999999999994,0.035907,-0.18898
0.4,450,1023,1.48,13474.0,0.19114,0.15394000000000002,1.8430000000000002
0.15,500,1023,0.91,237.21,0.0012057,0.0035626999999999994,-0.061741
0.4,400,1123,0.9,1017.6,0.015736,0.0097566,-0.20644
0.8,500,1023,1.26,5073.1,0.097013,0.010201,0.41331999999999997
0.25,500,1023,1.54,15551.0,0.12737,0.22704000000000002,1.8801
0.7,500,1023,1.32,6791.2,0.12340999999999999,0.022636,0.73031
0.45,500,1023,1.18,1797.9,0.025353,0.011096,0.0030534000000000004
0.5,500,1053,1.2,3411.0,0.050364,0.019433000000000002,0.0099009
0.4,550,1073,1.44,16845.0,0.19305999999999998,0.1551,1.7178
0.6,450,1073,0.94,972.72,0.016986,0.004723,-0.15328
0.5,500,1033,0.92,385.81,0.005718600000000001,0.0020292,-0.060309
0.5,400,1033,1.31,5356.5,0.098773,0.042486,0.37233
0.1,350,1073,1.07,1586.0,0.0072363,0.038164,-0.36285
0.5,500,1023,1.4,8664.9,0.13184,0.056851,1.13
0.5,400,1093,1.44,21109.0,0.39324000000000003,0.29619,2.3678
0.6,500,1023,1.14,1694.6,0.027747000000000004,0.0066036,-0.0078479
0.9,450,1073,1.18,6816.9,0.15363,0.009269,0.03773
0.9,450,1073,1.19,7311.0,0.16591,0.010086,0.079836
0.2,450,1123,1.08,2929.0,0.02281,0.042578,-0.54227
0.6,450,1123,0.97,2310.4,0.039586,0.012148,-0.34615999999999997
0.5,500,1093,1.48,25844.0,0.39366999999999996,0.29322,4.1173
0.2,500,1123,1.45,17419.0,0.10592,0.27566,0.14428
0.7,450,1073,1.13,3832.7,0.073091,0.014416,-0.13485
0.4,350,1073,1.24,5014.4,0.08818200000000001,0.060613,-0.067335
0.1,500,1023,1.29,3112.7,0.009666500000000001,0.053485000000000005,-0.15821
0.4,550,1073,1.5,22407.0,0.25328,0.23783,2.8231
0.9,450,1123,1.13,8438.0,0.18945,0.013156999999999999,-0.40898
0.5,490,1023,1.53,21556.0,0.34336,0.22596999999999998,3.7238
0.2,500,1123,1.25,7199.9,0.048512,0.098739,-0.63727
0.5,400,1053,1.37,10549.0,0.19483,0.099955,0.9029299999999999
0.1,500,1123,1.43,14053.0,0.041221,0.25448000000000004,-0.55472
0.6,450,1123,0.98,2470.6,0.042358,0.013012000000000001,-0.35666
0.5,500,1073,1.14,3122.5,0.045585,0.017946,-0.13699
0.4,450,1123,0.99,2031.2,0.028201,0.017188,-0.3222
0.5,430,1023,1.21,2355.1,0.040531,0.015350999999999998,0.051922
0.5,500,1103,0.95,1377.6,0.019768,0.0079131,-0.22782
0.8,500,1123,0.98,3085.3,0.05500700000000001,0.007504,-0.42023999999999995
0.5,500,1023,1.57,24779.0,0.39187,0.28776999999999997,4.8421
0.2,350,1073,1.17,2850.4,0.02769,0.054584,-0.34033
0.9,400,1123,1.06,5424.7,0.13234,0.009348,-0.49971000000000004
0.5,400,1043,1.2,3013.9,0.054876999999999995,0.02229,0.000699
0.8,550,1073,1.4,26954.0,0.61041,0.11929000000000001,2.9043
0.9,500,1123,1.23,16072.0,0.36107,0.026633999999999998,0.091943
0.2,350,1073,0.96,728.27,0.007361799999999999,0.013488,-0.17554
0.3,450,1073,1.05,1460.0,0.016983,0.015642,-0.21053000000000002
0.2,400,1123,1.49,18635.0,0.1339,0.39953,0.3398
0.2,450,1123,1.32,9903.3,0.070283,0.15917,-0.53452
0.5,440,1023,1.17,1823.6,0.030688,0.01137,-0.0033271
0.1,350,1073,1.12,2124.4,0.0096059,0.051288,-0.41913999999999996
0.2,450,1123,1.21,5846.0,0.043602999999999996,0.088508,-0.6596
0.2,350,1073,0.97,789.15,0.0079682,0.014625,-0.18611
0.75,500,1023,0.96,614.84,0.011011,0.0013494000000000002,-0.06448999999999999
0.4,400,1023,1.11,1128.4,0.018091,0.010354,-0.067574
0.6,400,1123,1.14,6421.7,0.12542999999999999,0.042059,-0.34365
0.25,500,1023,1.42,7189.6,0.062280999999999996,0.089415,0.58724
0.5,400,1083,1.28,8251.7,0.14884,0.072405,0.21918
0.7,450,1023,0.95,542.33,0.010429,0.0016775,-0.06405
0.2,400,1023,1.21,1936.4,0.01661,0.032342,-0.12097000000000001
0.8,450,1023,1.31,7817.9,0.1715,0.020606,0.7894
0.5,500,1063,1.41,15253.0,0.22929000000000002,0.12165,1.663
0.5,400,1053,1.33,8023.5,0.14720999999999998,0.06980599999999999,0.53555
0.5,500,1063,1.22,4426.2,0.065123,0.026045,0.041968
0.4,500,1023,1.08,908.26,0.011898,0.006396,-0.064367
0.7,550,1073,1.3,11600.0,0.19212,0.041135000000000005,0.79805
0.3,450,1023,1.58,19564.0,0.20486,0.32903000000000004,2.7204
0.4,500,1123,1.13,4754.2,0.059658,0.037265,-0.37064
0.65,500,1023,1.16,2058.8,0.035015,0.0068711,0.025389
0.6,500,1023,1.51,23349.0,0.43518,0.20246,4.1736
0.1,450,1123,1.36,10406.0,0.034187999999999996,0.20485,-0.80194
0.75,500,1023,0.98,710.97,0.012742,0.0015605,-0.065985
0.6,450,1073,1.02,1699.2,0.029769999999999998,0.0083033,-0.18783
0.9,400,1123,1.1,6916.0,0.17219,0.012227,-0.4766
0.5,500,1083,1.4,17354.0,0.25887,0.14634,1.7065
0.5,400,1103,1.33,13660.0,0.24703000000000003,0.14187,0.6803600000000001
0.1,400,1023,1.03,653.79,0.0025762,0.013838,-0.14347000000000001
0.5,450,1023,1.57,23623.0,0.41441000000000006,0.32283,4.5172
0.2,500,1023,1.49,10874.0,0.072907,0.16277,0.9911
0.5,400,1113,0.9,1051.0,0.018404,0.007933800000000001,-0.20488
0.6,350,1073,1.19,4881.4,0.11027999999999999,0.035281,-0.07623200000000001
0.2,450,1123,1.15,4306.5,0.032826999999999995,0.063783,-0.63053
0.5,400,1113,1.05,3000.6,0.052711,0.023247,-0.34529
0.4,500,1023,0.92,285.96,0.0037396,0.0020046,-0.047533
0.4,400,1023,1.37,6103.9,0.097576,0.06474099999999999,0.55765
0.2,450,1073,1.23,4005.9,0.030976999999999998,0.05945399999999999,-0.31055
0.1,500,1123,1.15,4077.4,0.013105,0.06871100000000001,-0.8247399999999999
0.4,450,1073,0.92,631.01,0.0089589,0.0051094999999999995,-0.12144
0.2,450,1023,1.15,1345.1,0.010392,0.019726,-0.13187000000000001
0.55,500,1023,1.31,4822.7,0.07658999999999999,0.024262,0.44482
0.5,500,1033,1.56,25064.0,0.39424000000000003,0.29152,4.762
0.5,500,1093,1.31,11093.0,0.16265,0.078191,0.53675
0.25,500,1023,1.41,6721.1,0.05835800000000001,0.082879,0.51885
0.4,500,1023,1.07,850.84,0.011145,0.0059861,-0.065608
0.9,450,1023,1.33,11897.0,0.30154000000000003,0.01818,1.2733
0.45,500,1023,1.55,21798.0,0.30893000000000004,0.24802,3.7429
0.55,500,1023,1.06,950.07,0.01489,0.0042534999999999995,-0.057231
0.7,500,1123,1.16,8271.1,0.14284000000000002,0.031818,-0.26083
0.5,500,1033,1.51,21067.0,0.32641,0.20733000000000001,3.4167
0.25,500,1023,1.35,4530.7,0.039695,0.053777,0.21289
0.6,400,1023,1.14,1744.0,0.035197000000000006,0.009061399999999999,-0.02286
0.9,400,1123,1.09,6508.8,0.16112,0.011415999999999999,-0.48594
0.5,500,1053,1.16,2670.6,0.039376,0.014943000000000001,-0.057747
0.1,400,1023,1.38,5207.3,0.019941,0.1144,-0.0029976
0.45,500,1023,1.07,895.95,0.012624,0.0054221,-0.060525999999999996
0.4,500,1023,1.19,1816.8,0.023791999999999997,0.013031000000000001,-0.0031288
0.7,400,1023,1.21,3165.7,0.069467,0.012374,0.12040999999999999
0.8,450,1073,1.13,4331.5,0.08864,0.011021,-0.12480999999999999
0.1,500,1123,0.91,792.65,0.0026146,0.013275,-0.2652
0.7,350,1073,1.33,14200.0,0.39013000000000003,0.11043,0.9094200000000001
0.7,500,1123,1.13,6929.2,0.11857000000000001,0.025925999999999998,-0.3435
0.4,500,1023,1.36,5499.8,0.07198099999999999,0.043314,0.53215
0.4,400,1023,1.07,871.86,0.013982,0.0079559,-0.074028
0.9,400,1023,1.34,13511.0,0.40931999999999996,0.028061000000000003,1.3682
0.6,400,1123,1.31,17103.0,0.35948,0.15667,0.9118299999999999
0.6,450,1023,1.32,5769.3,0.10649000000000002,0.029755,0.55894
0.8,400,1123,1.24,14691.0,0.37682,0.064066,0.09210800000000001
0.4,500,1023,1.09,969.01,0.012693000000000001,0.006830800000000001,-0.062605
0.6,450,1023,0.99,638.24,0.011476,0.0027811999999999997,-0.065339
0.7,500,1023,1.39,12390.0,0.23611999999999997,0.05097,1.6871
0.8,350,1073,0.99,1760.1,0.044954,0.005868600000000001,-0.21459
0.1,400,1123,1.47,15482.0,0.05385,0.3657,-0.37731
0.95,500,1023,0.98,885.35,0.017483000000000002,0.000361,-0.070749
0.3,500,1023,1.46,9987.8,0.10166,0.11549000000000001,1.1317
0.3,450,1073,1.02,1196.1,0.013949000000000001,0.012754999999999999,-0.19337000000000001
0.5,470,1023,1.21,2327.4,0.036907,0.013565,0.059440999999999994
0.7,500,1123,1.05,4319.3,0.072714,0.015446000000000001,-0.42189
0.4,450,1023,1.26,2855.8,0.041128,0.023822,0.10633
0.7,500,1123,1.28,17150.0,0.31865,0.083146,0.69226
0.1,450,1073,1.34,6729.2,0.02326,0.13015,-0.38215
0.15,500,1023,1.54,13812.0,0.066379,0.23870999999999998,1.2486
0.5,470,1023,1.15,1595.0,0.025251,0.009107500000000001,-0.018932
0.1,450,1073,1.15,2542.1,0.0091836,0.047594,-0.44405
0.2,500,1023,0.95,332.07,0.0023404,0.004333600000000001,-0.07183400000000001
0.9,500,1123,1.03,4628.3,0.089187,0.005959000000000001,-0.48006000000000004
0.3,500,1123,1.23,7285.8,0.072703,0.077555,-0.38021
0.3,500,1023,1.06,748.46,0.0078811,0.0071777,-0.083224
0.5,400,1123,1.14,5652.8,0.099344,0.046612,-0.34989000000000003
0.2,400,1123,1.31,9289.7,0.072869,0.16938,-0.5743199999999999
0.9,550,1073,0.9,1005.9,0.017411000000000003,0.000973,-0.15488
0.4,500,1023,1.18,1707.3,0.022359,0.012216,-0.013623
0.4,500,1123,1.17,5939.8,0.074318,0.047695,-0.32492
0.2,450,1073,1.4,10037.0,0.07267699999999999,0.16396,0.13664
0.5,490,1023,1.14,1490.1,0.022699,0.008058899999999999,-0.024763999999999998
0.3,450,1023,1.55,17334.0,0.18397,0.27466999999999997,2.2762
0.3,400,1123,1.0,1910.6,0.024191,0.023762000000000002,-0.3461
0.45,500,1023,1.4,7931.5,0.11258,0.058299000000000004,0.9838600000000001
0.2,400,1023,1.49,10887.0,0.087915,0.21204,0.90025
0.3,450,1123,1.21,6502.3,0.071302,0.077288,-0.42858
0.5,500,1053,0.97,782.34,0.011495,0.0042284,-0.1082
0.6,500,1023,1.32,5646.5,0.09418,0.025144999999999997,0.57467
0.3,450,1123,1.45,19793.0,0.19671,0.31406999999999996,0.91984
0.6,500,1023,1.54,25661.0,0.49156000000000005,0.25385,5.1568
0.5,500,1113,1.45,26177.0,0.39596,0.29765,4.3369
0.9,400,1023,1.37,17608.0,0.61369,0.051064,1.8129
0.9,350,1073,1.13,4854.2,0.13798,0.0087814,-0.15192
0.2,450,1023,1.35,4467.5,0.033989,0.068272,0.10807
